"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"2706_2--AVA-26A_1","1","70","Lessines - Geraardsbergen - Onkerzele - Ninove","Lessines - Geraardsbergen - Onkerzele - Ninove","3","https://www.delijn.be/nl/lijnen/2706/?richtingCode=1","83D0F5","000000"
"2711_2--AVA-25P_0","1","711","Geraardsbergen - Moerbeke - Galmaarden - Enghien/Edingen","Geraardsbergen - Moerbeke - Galmaarden - Enghien/Edingen","3","https://www.delijn.be/nl/lijnen/2711/?richtingCode=0","FFFFFF","B59E6A"
"2711_2--AVA-25P_1","1","711","Enghien/Edingen - Galmaarden - Moerbeke - Geraardsbergen","Enghien/Edingen - Galmaarden - Moerbeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2711/?richtingCode=1","FFFFFF","B59E6A"
"2711_2--AVA-26A_0","1","711","Geraardsbergen - Moerbeke - Galmaarden - Enghien/Edingen","Geraardsbergen - Moerbeke - Galmaarden - Enghien/Edingen","3","https://www.delijn.be/nl/lijnen/2711/?richtingCode=0","FFFFFF","B59E6A"
"2711_2--AVA-26A_1","1","711","Enghien/Edingen - Galmaarden - Moerbeke - Geraardsbergen","Enghien/Edingen - Galmaarden - Moerbeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2711/?richtingCode=1","FFFFFF","B59E6A"
"2712_2--AVA-25P_0","1","712","Geraardsbergen - Moerbeke - Galmaarden - Bever/Biévène","Geraardsbergen - Moerbeke - Galmaarden - Bever/Biévène","3","https://www.delijn.be/nl/lijnen/2712/?richtingCode=0","FFFFFF","B59E6A"
"2712_2--AVA-25P_1","1","712","Bever/Biévène - Galmaarden - Moerbeke -  Geraardsbergen","Bever/Biévène - Galmaarden - Moerbeke -  Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2712/?richtingCode=1","FFFFFF","B59E6A"
"2712_2--AVA-26A_0","1","712","Geraardsbergen - Moerbeke - Galmaarden - Bever/Biévène","Geraardsbergen - Moerbeke - Galmaarden - Bever/Biévène","3","https://www.delijn.be/nl/lijnen/2712/?richtingCode=0","FFFFFF","B59E6A"
"2712_2--AVA-26A_1","1","712","Bever/Biévène - Galmaarden - Moerbeke -  Geraardsbergen","Bever/Biévène - Galmaarden - Moerbeke -  Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2712/?richtingCode=1","FFFFFF","B59E6A"
"2713_2--AVA-25P_0","1","713","Geraardsbergen - Moerbeke - Viane - Akrenbos - Bever/Biévène","Geraardsbergen - Moerbeke - Viane - Akrenbos - Bever/Biévène","3","https://www.delijn.be/nl/lijnen/2713/?richtingCode=0","FFFFFF","B59E6A"
"2713_2--AVA-25P_1","1","713","Bever/Biévène - Akrenbos - Viane - Moerbeke - Geraardsbergen","Bever/Biévène - Akrenbos - Viane - Moerbeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2713/?richtingCode=1","FFFFFF","B59E6A"
"2713_2--AVA-26A_0","1","713","Geraardsbergen - Moerbeke - Viane - Akrenbos - Bever/Biévène","Geraardsbergen - Moerbeke - Viane - Akrenbos - Bever/Biévène","3","https://www.delijn.be/nl/lijnen/2713/?richtingCode=0","FFFFFF","B59E6A"
"2713_2--AVA-26A_1","1","713","Bever/Biévène - Akrenbos - Viane - Moerbeke - Geraardsbergen","Bever/Biévène - Akrenbos - Viane - Moerbeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2713/?richtingCode=1","FFFFFF","B59E6A"
"2714_2--AVA-25P_0","1","714","Geraardsbergen - Moerbeke - Viane - Herhout - Bever/Biévène","Geraardsbergen - Moerbeke - Viane - Herhout - Bever/Biévène","3","https://www.delijn.be/nl/lijnen/2714/?richtingCode=0","FFFFFF","B59E6A"
"2714_2--AVA-25P_1","1","714","Bever/Biévène - Herhout - Viane - Moerbeke - Geraardsbergen","Bever/Biévène - Herhout - Viane - Moerbeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2714/?richtingCode=1","FFFFFF","B59E6A"
"2714_2--AVA-26A_0","1","714","Geraardsbergen - Moerbeke - Viane - Herhout - Bever/Biévène","Geraardsbergen - Moerbeke - Viane - Herhout - Bever/Biévène","3","https://www.delijn.be/nl/lijnen/2714/?richtingCode=0","FFFFFF","B59E6A"
"2714_2--AVA-26A_1","1","714","Bever/Biévène - Herhout - Viane - Moerbeke - Geraardsbergen","Bever/Biévène - Herhout - Viane - Moerbeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2714/?richtingCode=1","FFFFFF","B59E6A"
"2715_2--GBUS25F_0","1","71","Deinze - Nazareth - Zwijnaarde Klosse - Gent - Oostakker","Deinze - Nazareth - Zwijnaarde Klosse - Gent - Oostakker","3","https://www.delijn.be/nl/lijnen/2715/?richtingCode=0","E6007E","FFFFFF"
"2715_2--GBUS25F_1","1","71","Oostakker - Gent - Zwijnaarde Klosse - Nazareth - Deinze","Oostakker - Gent - Zwijnaarde Klosse - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2715/?richtingCode=1","E6007E","FFFFFF"
"2715_2--GBUS26A_0","1","71","Deinze - Nazareth - Zwijnaarde Klosse - Gent - Oostakker","Deinze - Nazareth - Zwijnaarde Klosse - Gent - Oostakker","3","https://www.delijn.be/nl/lijnen/2715/?richtingCode=0","E6007E","FFFFFF"
"2715_2--GBUS26A_1","1","71","Oostakker - Gent - Zwijnaarde Klosse - Nazareth - Deinze","Oostakker - Gent - Zwijnaarde Klosse - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2715/?richtingCode=1","E6007E","FFFFFF"
"2716_2--GEN-25O_0","1","716","Zingem - Lozer - Nazareth - Zevergem - Gent Sint-Pieters","Zingem - Lozer - Nazareth - Zevergem - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2716/?richtingCode=0","FFFFFF","B59E6A"
"2716_2--GEN-25O_1","1","716","Gent Sint-Pieters - Zevergem - Nazareth - Lozer - Zingem","Gent Sint-Pieters - Zevergem - Nazareth - Lozer - Zingem","3","https://www.delijn.be/nl/lijnen/2716/?richtingCode=1","FFFFFF","B59E6A"
"2716_2--GEN-26A_0","1","716","Zingem - Lozer - Nazareth - Zevergem - Gent Sint-Pieters","Zingem - Lozer - Nazareth - Zevergem - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2716/?richtingCode=0","FFFFFF","B59E6A"
"2716_2--GEN-26A_1","1","716","Gent Sint-Pieters - Zevergem - Nazareth - Lozer - Zingem","Gent Sint-Pieters - Zevergem - Nazareth - Lozer - Zingem","3","https://www.delijn.be/nl/lijnen/2716/?richtingCode=1","FFFFFF","B59E6A"
"2717_2--AVA-25P_0","1","717","Geraardsbergen - Atembeke - Waarbeke - Denderwindeke","Geraardsbergen - Atembeke - Waarbeke - Denderwindeke","3","https://www.delijn.be/nl/lijnen/2717/?richtingCode=0","FFFFFF","B59E6A"
"2717_2--AVA-25P_1","1","717","Denderwindeke - Waarbeke - Atembeke - Geraardsbergen","Denderwindeke - Waarbeke - Atembeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2717/?richtingCode=1","FFFFFF","B59E6A"
"2717_2--AVA-26A_0","1","717","Geraardsbergen - Atembeke - Waarbeke - Denderwindeke","Geraardsbergen - Atembeke - Waarbeke - Denderwindeke","3","https://www.delijn.be/nl/lijnen/2717/?richtingCode=0","FFFFFF","B59E6A"
"2717_2--AVA-26A_1","1","717","Denderwindeke - Waarbeke - Atembeke - Geraardsbergen","Denderwindeke - Waarbeke - Atembeke - Geraardsbergen","3","https://www.delijn.be/nl/lijnen/2717/?richtingCode=1","FFFFFF","B59E6A"
"2737_2--273725O_0","1","737","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Zelzate","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Zelzate","3","https://www.delijn.be/nl/lijnen/2737/?richtingCode=0","FFFFFF","B59E6A"
"2737_2--273725O_1","1","737","Zelzate - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","Zelzate - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2737/?richtingCode=1","FFFFFF","B59E6A"
"2737_2--273726A_0","1","737","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Zelzate","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Zelzate","3","https://www.delijn.be/nl/lijnen/2737/?richtingCode=0","FFFFFF","B59E6A"
"2737_2--273726A_1","1","737","Zelzate - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","Zelzate - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2737/?richtingCode=1","FFFFFF","B59E6A"
"2738_2--273725O_0","1","738","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Overslag","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Overslag","3","https://www.delijn.be/nl/lijnen/2738/?richtingCode=0","FFFFFF","B59E6A"
"2738_2--273725O_1","1","738","Overslag - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","Overslag - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2738/?richtingCode=1","FFFFFF","B59E6A"
"2738_2--273726A_0","1","738","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Overslag","Gent Sint-Pieters - Oostakker Edugo - Wachtebeke - Overslag","3","https://www.delijn.be/nl/lijnen/2738/?richtingCode=0","FFFFFF","B59E6A"
"2738_2--273726A_1","1","738","Overslag - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","Overslag - Wachtebeke - Oostakker Edugo - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2738/?richtingCode=1","FFFFFF","B59E6A"
"2741_2--273725O_0","1","741","Gent Sint-Pieters - Oostakker Edugo - Zaffelare - Lokeren","Gent Sint-Pieters - Oostakker Edugo - Zaffelare - Lokeren","3","https://www.delijn.be/nl/lijnen/2741/?richtingCode=0","FFFFFF","B59E6A"
"2741_2--273725O_1","1","741","Lokeren - Zaffelare - Oostakker Edugo - Gent Sint-Pieters","Lokeren - Zaffelare - Oostakker Edugo - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2741/?richtingCode=1","FFFFFF","B59E6A"
"2741_2--273726A_0","1","741","Gent Sint-Pieters - Oostakker Edugo - Zaffelare - Lokeren","Gent Sint-Pieters - Oostakker Edugo - Zaffelare - Lokeren","3","https://www.delijn.be/nl/lijnen/2741/?richtingCode=0","FFFFFF","B59E6A"
"2741_2--273726A_1","1","741","Lokeren - Zaffelare - Oostakker Edugo - Gent Sint-Pieters","Lokeren - Zaffelare - Oostakker Edugo - Gent Sint-Pieters","3","https://www.delijn.be/nl/lijnen/2741/?richtingCode=1","FFFFFF","B59E6A"
"2765_2--GEN-25O_0","1","76","De Pinte - Gent - Lochristi - Wachtebeke","De Pinte - Gent - Lochristi - Wachtebeke","3","https://www.delijn.be/nl/lijnen/2765/?richtingCode=0","822A3A","FFFFFF"
"2765_2--GEN-25O_1","1","76","Wachtebeke - Lochristi - Gent - De Pinte","Wachtebeke - Lochristi - Gent - De Pinte","3","https://www.delijn.be/nl/lijnen/2765/?richtingCode=1","822A3A","FFFFFF"
"2765_2--GEN-26A_0","1","76","De Pinte - Gent - Lochristi - Wachtebeke","De Pinte - Gent - Lochristi - Wachtebeke","3","https://www.delijn.be/nl/lijnen/2765/?richtingCode=0","822A3A","FFFFFF"
"2765_2--GEN-26A_1","1","76","Wachtebeke - Lochristi - Gent - De Pinte","Wachtebeke - Lochristi - Gent - De Pinte","3","https://www.delijn.be/nl/lijnen/2765/?richtingCode=1","822A3A","FFFFFF"
"2775_2--GEN-25O_0","1","77","Deinze - St.-Martens-Latem - Gent - Lochristi - Beervelde","Deinze - St.-Martens-Latem - Gent - Lochristi - Beervelde","3","https://www.delijn.be/nl/lijnen/2775/?richtingCode=0","FC95C5","000000"
"2775_2--GEN-25O_1","1","77","Beervelde - Lochristi - Gent - St.-Martens-Latem - Deinze","Beervelde - Lochristi - Gent - St.-Martens-Latem - Deinze","3","https://www.delijn.be/nl/lijnen/2775/?richtingCode=1","FC95C5","000000"
"2775_2--GEN-26A_0","1","77","Deinze - St.-Martens-Latem - Gent - Lochristi - Beervelde","Deinze - St.-Martens-Latem - Gent - Lochristi - Beervelde","3","https://www.delijn.be/nl/lijnen/2775/?richtingCode=0","FC95C5","000000"
"2775_2--GEN-26A_1","1","77","Beervelde - Lochristi - Gent - St.-Martens-Latem - Deinze","Beervelde - Lochristi - Gent - St.-Martens-Latem - Deinze","3","https://www.delijn.be/nl/lijnen/2775/?richtingCode=1","FC95C5","000000"
"2785_2--GEN-25O_0","1","78","Deinze - St.-Martens-Latem - Gent - Lochristi - Lokeren","Deinze - St.-Martens-Latem - Gent - Lochristi - Lokeren","3","https://www.delijn.be/nl/lijnen/2785/?richtingCode=0","83D0F5","000000"
"2785_2--GEN-25O_1","1","78","Lokeren - Lochristi - Gent - St.-Martens-Latem - Deinze","Lokeren - Lochristi - Gent - St.-Martens-Latem - Deinze","3","https://www.delijn.be/nl/lijnen/2785/?richtingCode=1","83D0F5","000000"
"2785_2--GEN-26A_0","1","78","Deinze - St.-Martens-Latem - Gent - Lochristi - Lokeren","Deinze - St.-Martens-Latem - Gent - Lochristi - Lokeren","3","https://www.delijn.be/nl/lijnen/2785/?richtingCode=0","83D0F5","000000"
"2785_2--GEN-26A_1","1","78","Lokeren - Lochristi - Gent - St.-Martens-Latem - Deinze","Lokeren - Lochristi - Gent - St.-Martens-Latem - Deinze","3","https://www.delijn.be/nl/lijnen/2785/?richtingCode=1","83D0F5","000000"
"2795_2--GEN-25O_0","1","79","Oostakker - Desteldonk - Wachtebeke - Zelzate","Oostakker - Desteldonk - Wachtebeke - Zelzate","3","https://www.delijn.be/nl/lijnen/2795/?richtingCode=0","F9C5B8","000000"
"2795_2--GEN-25O_1","1","79","Zelzate - Wachtebeke - Desteldonk - Oostakker","Zelzate - Wachtebeke - Desteldonk - Oostakker","3","https://www.delijn.be/nl/lijnen/2795/?richtingCode=1","F9C5B8","000000"
"2795_2--GEN-26A_0","1","79","Oostakker - Desteldonk - Wachtebeke - Zelzate","Oostakker - Desteldonk - Wachtebeke - Zelzate","3","https://www.delijn.be/nl/lijnen/2795/?richtingCode=0","F9C5B8","000000"
"2795_2--GEN-26A_1","1","79","Zelzate - Wachtebeke - Desteldonk - Oostakker","Zelzate - Wachtebeke - Desteldonk - Oostakker","3","https://www.delijn.be/nl/lijnen/2795/?richtingCode=1","F9C5B8","000000"
"2802_2--AVA-25P_0","1","802","Aalst - Ede - Haaltert - Heldergem - Woubrechtegem","Aalst - Ede - Haaltert - Heldergem - Woubrechtegem","3","https://www.delijn.be/nl/lijnen/2802/?richtingCode=0","FFFFFF","B59E6A"
"2802_2--AVA-25P_1","1","802","Woubrechtegem - Heldergem - Haaltert - Ede - Aalst","Woubrechtegem - Heldergem - Haaltert - Ede - Aalst","3","https://www.delijn.be/nl/lijnen/2802/?richtingCode=1","FFFFFF","B59E6A"
"2802_2--AVA-26A_0","1","802","Aalst - Ede - Haaltert - Heldergem - Woubrechtegem","Aalst - Ede - Haaltert - Heldergem - Woubrechtegem","3","https://www.delijn.be/nl/lijnen/2802/?richtingCode=0","FFFFFF","B59E6A"
"2802_2--AVA-26A_1","1","802","Woubrechtegem - Heldergem - Haaltert - Ede - Aalst","Woubrechtegem - Heldergem - Haaltert - Ede - Aalst","3","https://www.delijn.be/nl/lijnen/2802/?richtingCode=1","FFFFFF","B59E6A"
"2803_2--AVA-25P_0","1","803","Aalst - Ede - Kerksken Stichelen","Aalst - Ede - Kerksken Stichelen","3","https://www.delijn.be/nl/lijnen/2803/?richtingCode=0","FFFFFF","B59E6A"
"2803_2--AVA-25P_1","1","803","Kerksken Stichelen - Ede - Aalst","Kerksken Stichelen - Ede - Aalst","3","https://www.delijn.be/nl/lijnen/2803/?richtingCode=1","FFFFFF","B59E6A"
"2803_2--AVA-26A_0","1","803","Aalst - Ede - Kerksken Stichelen","Aalst - Ede - Kerksken Stichelen","3","https://www.delijn.be/nl/lijnen/2803/?richtingCode=0","FFFFFF","B59E6A"
"2803_2--AVA-26A_1","1","803","Kerksken Stichelen - Ede - Aalst","Kerksken Stichelen - Ede - Aalst","3","https://www.delijn.be/nl/lijnen/2803/?richtingCode=1","FFFFFF","B59E6A"
"2804_2--AVA-25P_0","1","804","Aalst - Mere - Burst - Heldergem","Aalst - Mere - Burst - Heldergem","3","https://www.delijn.be/nl/lijnen/2804/?richtingCode=0","FFFFFF","B59E6A"
"2804_2--AVA-25P_1","1","804","Heldergem - Burst - Mere - Aalst","Heldergem - Burst - Mere - Aalst","3","https://www.delijn.be/nl/lijnen/2804/?richtingCode=1","FFFFFF","B59E6A"
"2804_2--AVA-26A_0","1","804","Aalst - Mere - Burst - Heldergem","Aalst - Mere - Burst - Heldergem","3","https://www.delijn.be/nl/lijnen/2804/?richtingCode=0","FFFFFF","B59E6A"
"2804_2--AVA-26A_1","1","804","Heldergem - Burst - Mere - Aalst","Heldergem - Burst - Mere - Aalst","3","https://www.delijn.be/nl/lijnen/2804/?richtingCode=1","FFFFFF","B59E6A"
"2807_2--AVA-25P_0","1","80","Aalst - Ede - Mere - Aaigem - Heldergem","Aalst - Ede - Mere - Aaigem - Heldergem","3","https://www.delijn.be/nl/lijnen/2807/?richtingCode=0","FC95C5","000000"
"2807_2--AVA-25P_1","1","80","Heldergem - Aaigem - Mere - Ede - Aalst","Heldergem - Aaigem - Mere - Ede - Aalst","3","https://www.delijn.be/nl/lijnen/2807/?richtingCode=1","FC95C5","000000"
"2807_2--AVA-26A_0","1","80","Aalst - Ede - Mere - Aaigem - Heldergem","Aalst - Ede - Mere - Aaigem - Heldergem","3","https://www.delijn.be/nl/lijnen/2807/?richtingCode=0","FC95C5","000000"
"2807_2--AVA-26A_1","1","80","Heldergem - Aaigem - Mere - Ede - Aalst","Heldergem - Aaigem - Mere - Ede - Aalst","3","https://www.delijn.be/nl/lijnen/2807/?richtingCode=1","FC95C5","000000"
"2811_2--281125O_0","1","811","Deinze - Nazareth - Gavere - Hundelgem - Zottegem","Deinze - Nazareth - Gavere - Hundelgem - Zottegem","3","https://www.delijn.be/nl/lijnen/2811/?richtingCode=0","FFFFFF","B59E6A"
"2811_2--281125O_1","1","811","Zottegem - Hundelgem - Gavere - Nazareth - Deinze","Zottegem - Hundelgem - Gavere - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2811/?richtingCode=1","FFFFFF","B59E6A"
"2811_2--281126A_0","1","811","Deinze - Nazareth - Gavere - Hundelgem - Zottegem","Deinze - Nazareth - Gavere - Hundelgem - Zottegem","3","https://www.delijn.be/nl/lijnen/2811/?richtingCode=0","FFFFFF","B59E6A"
"2811_2--281126A_1","1","811","Zottegem - Hundelgem - Gavere - Nazareth - Deinze","Zottegem - Hundelgem - Gavere - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2811/?richtingCode=1","FFFFFF","B59E6A"
"2812_2--281125O_0","1","812","Oudenaarde - Zingem - Ouwegem - Nazareth - Deinze","Oudenaarde - Zingem - Ouwegem - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2812/?richtingCode=0","FFFFFF","B59E6A"
"2812_2--281125O_1","1","812","Deinze - Nazareth - Ouwegem - Zingem - Oudenaarde","Deinze - Nazareth - Ouwegem - Zingem - Oudenaarde","3","https://www.delijn.be/nl/lijnen/2812/?richtingCode=1","FFFFFF","B59E6A"
"2812_2--281126A_0","1","812","Oudenaarde - Zingem - Ouwegem - Nazareth - Deinze","Oudenaarde - Zingem - Ouwegem - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2812/?richtingCode=0","FFFFFF","B59E6A"
"2812_2--281126A_1","1","812","Deinze - Nazareth - Ouwegem - Zingem - Oudenaarde","Deinze - Nazareth - Ouwegem - Zingem - Oudenaarde","3","https://www.delijn.be/nl/lijnen/2812/?richtingCode=1","FFFFFF","B59E6A"
"2813_2--281125O_0","1","813","Deinze - Nazareth - Eke - Semmerzake - Gavere - Zingem","Deinze - Nazareth - Eke - Semmerzake - Gavere - Zingem","3","https://www.delijn.be/nl/lijnen/2813/?richtingCode=0","FFFFFF","B59E6A"
"2813_2--281125O_1","1","813","Zingem - Gavere - Semmerzake - Eke - Nazareth - Deinze","Zingem - Gavere - Semmerzake - Eke - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2813/?richtingCode=1","FFFFFF","B59E6A"
"2813_2--281126A_0","1","813","Deinze - Nazareth - Eke - Semmerzake - Gavere - Zingem","Deinze - Nazareth - Eke - Semmerzake - Gavere - Zingem","3","https://www.delijn.be/nl/lijnen/2813/?richtingCode=0","FFFFFF","B59E6A"
"2813_2--281126A_1","1","813","Zingem - Gavere - Semmerzake - Eke - Nazareth - Deinze","Zingem - Gavere - Semmerzake - Eke - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2813/?richtingCode=1","FFFFFF","B59E6A"
"2814_2--GEN-25O_0","1","814","Deinze - Nazareth - Zevergem Pont-Noord","Deinze - Nazareth - Zevergem Pont-Noord","3","https://www.delijn.be/nl/lijnen/2814/?richtingCode=0","FFFFFF","B59E6A"
"2814_2--GEN-25O_1","1","814","Zevergem Pont-Noord - Nazareth - Deinze","Zevergem Pont-Noord - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2814/?richtingCode=1","FFFFFF","B59E6A"
"2814_2--GEN-26A_0","1","814","Deinze - Nazareth - Zevergem Pont-Noord","Deinze - Nazareth - Zevergem Pont-Noord","3","https://www.delijn.be/nl/lijnen/2814/?richtingCode=0","FFFFFF","B59E6A"
"2814_2--GEN-26A_1","1","814","Zevergem Pont-Noord - Nazareth - Deinze","Zevergem Pont-Noord - Nazareth - Deinze","3","https://www.delijn.be/nl/lijnen/2814/?richtingCode=1","FFFFFF","B59E6A"
"2816_2--AVA-25P_0","1","816","Gavere - Groothulle - Baaigem","Gavere - Groothulle - Baaigem","3","https://www.delijn.be/nl/lijnen/2816/?richtingCode=0","FFFFFF","B59E6A"
"2816_2--AVA-25P_1","1","816","Baaigem - Groothulle - Gavere","Baaigem - Groothulle - Gavere","3","https://www.delijn.be/nl/lijnen/2816/?richtingCode=1","FFFFFF","B59E6A"
"2816_2--AVA-26A_0","1","816","Gavere - Groothulle - Baaigem","Gavere - Groothulle - Baaigem","3","https://www.delijn.be/nl/lijnen/2816/?richtingCode=0","FFFFFF","B59E6A"
"2816_2--AVA-26A_1","1","816","Baaigem - Groothulle - Gavere","Baaigem - Groothulle - Gavere","3","https://www.delijn.be/nl/lijnen/2816/?richtingCode=1","FFFFFF","B59E6A"
"2820_2--WAA-25O_0","1","82","Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas - Lokeren","Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas - Lokeren","3","https://www.delijn.be/nl/lijnen/2820/?richtingCode=0","FFCC00","000000"
"2820_2--WAA-25O_1","1","82","Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antwerpen L.O.","Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antwerpen L.O.","3","https://www.delijn.be/nl/lijnen/2820/?richtingCode=1","FFCC00","000000"
"2820_2--WAA-26A_0","1","82","Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas - Lokeren","Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas - Lokeren","3","https://www.delijn.be/nl/lijnen/2820/?richtingCode=0","FFCC00","000000"
"2820_2--WAA-26A_1","1","82","Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antwerpen L.O.","Lokeren - Sint-Niklaas - Haasdonk - Beveren - Antwerpen L.O.","3","https://www.delijn.be/nl/lijnen/2820/?richtingCode=1","FFCC00","000000"
"2821_2--WAA-25O_0","1","821","Antwerpen L.O.- Beveren- Westakkers- Sint-Niklaas","Antwerpen L.O.- Beveren- Westakkers- Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2821/?richtingCode=0","FFFFFF","B59E6A"
"2821_2--WAA-25O_1","1","821","Sint-Niklaas -Westakkers - Beveren- Antwerpen L.O.","Sint-Niklaas -Westakkers - Beveren- Antwerpen L.O.","3","https://www.delijn.be/nl/lijnen/2821/?richtingCode=1","FFFFFF","B59E6A"
"2821_2--WAA-26A_0","1","821","Antwerpen L.O.- Beveren- Westakkers- Sint-Niklaas","Antwerpen L.O.- Beveren- Westakkers- Sint-Niklaas","3","https://www.delijn.be/nl/lijnen/2821/?richtingCode=0","FFFFFF","B59E6A"
"2821_2--WAA-26A_1","1","821","Sint-Niklaas -Westakkers - Beveren- Antwerpen L.O.","Sint-Niklaas -Westakkers - Beveren- Antwerpen L.O.","3","https://www.delijn.be/nl/lijnen/2821/?richtingCode=1","FFFFFF","B59E6A"
